artist,album,track,uri,duracion_ms,popularidad,danceability,loudness,energy,liveness
Why Don't We,8 Letters,Hard,2xj3BQ7AzGTwUWaroRTVCx,196472,45,0.548,-5.139,0.628,0.109
Abel Ramos,Hardwell On Air - Best Of January 2018,Revolution Drums,4KAIPLGx1jDA6O4R7gBgGg,206718,0,0.579,-4.915,0.998,0.315
j mena,Quien Empezó,Quien Empezó,19S1u14a1mNsryjT7Nb7ri,190574,0,0.775,-3.336,0.549,0.117
Sebastian Yatra,MANTRA,Magdalena,2iPmCDGAftj8a64MoJIY5B,177253,43,0.605,-7.889,0.457,0.0808
El Reja,No Es Tan Fácil Ser el Reja,Soltero Hasta la Tumba,4hRQNf8Fu1riPlMfgANckW,191805,0,0.81,-7.455,0.687,0.147
Maluma,"Pretty Boy, Dirty Boy",Vuelo Hacia el Olvido,1Qo5xjflE8O4qz38ju3oSm,210893,42,0.396,-10.688,0.351,0.313
Patrick Doyle,Cinderella,Orphaned,38NgLSrPEogyjT6QngqwPu,226786,0,0.082,-31.704,0.0214,0.0669
Shawn Mendes,MTV Unplugged,Patience - MTV Unplugged,6S6B7Tst3Gn7FGfiY0oUH4,193786,0,0.354,-10.158,0.399,0.647
Sebastian Yatra,Mood Triste,Vuelve,3WlGIiwbktVcojaI8R0k6x,225213,0,0.692,-6.077,0.49,0.109
La Champions Liga,Cumbia villera - La Champions Liga,Solo estas,0nRehRYFkZ4GQZIDQUm58x,146453,32,0.591,-7.553,0.484,0.207
Loren Allred,The Greatest Showman (Original Motion Picture Soundtrack),Never Enough,0Gl5s8IhMmQE5YQwM8Qx1J,207786,76,0.277,-8.903,0.394,0.0952
Maggie Lindemann,Pretty Girl,Pretty Girl - Cheat Codes X CADE Remix,1NDxZ7cFAo481dtYWdrUnR,193613,71,0.703,-4.661,0.868,0.104
Tiago PZK,Casa De Chapa,Casa De Chapa,6cF2qsUsTxrgR3g9YGHT2u,153806,50,0.447,-6.099,0.68,0.108
Mac Miller,The Divine Feminine,Congratulations (feat. Bilal),1OubIZ0ARYCUq5kceYUQiO,256426,81,0.465,-12.637,0.225,0.18
Axel,Un Nuevo Sol,Te Voy A Amar,0lAclTF9UMJEfniMYeGi9m,253240,0,0.604,-5.87,0.483,0.107
Trueno,La Salamandra,La Salamandra,35onFhFmJUABxV1EfRobbB,196487,0,0.807,-6.886,0.769,0.189
La Divaza,Roast Yourself,Roast Yourself,5f1a5e9hXY3ZURhP98Zj5f,183180,43,0.821,-4.138,0.873,0.564
Rodrigo,Soy Cordobes,Soy Cordobes,5wG4J1UECH0c42YhMhSkcS,302800,58,0.51,-5.426,0.942,0.822
Cabas,Amores Difíciles,Bonita,6HNsJQihjxODgGWQafAJau,237335,64,0.716,-8.316,0.552,0.232
Tali,Flow Cabron (feat. Arcangel),Flow Cabron (feat. Arcangel),6qEHDUGCERRYaJYVZsU1AK,226378,0,0.838,-6.246,0.546,0.0934
Diego Torres,Buena Vida,Hoy Es Domingo (feat. Rubén Blades),1FjQs3ruDo1AdTkcHUcQZU,273586,40,0.777,-3.874,0.721,0.111
Camila Cabello,Camila,All These Years,4XLu3tTSZiPFVC9mmuR6Zp,164373,59,0.732,-7.409,0.436,0.108
Tommy Torres,3 Minutos,3 Minutos,3JjClKGTdR7yyBkbadZEfE,180333,34,0.368,-8.803,0.5,0.283
La Champions Liga,La Champions Liga (Esto se va para arriba),Junto a ti,1whafEdSefWdH3C69TslE6,179626,23,0.753,-7.031,0.537,0.0961
Patrick Doyle,Cinderella,A New Family,0SQDuQAIXGIabiOod0EiZu,135333,0,0.159,-22.986,0.0705,0.112
gnash,us,first day of my life (feat. goody grace),0KuV1Lu0SFNGwlfNGPiRqb,189361,38,0.618,-20.099,0.136,0.128
Johnny Orlando,Last Summer,Last Summer,2ohnBL9OduX30tQGl3ngvK,155586,0,0.693,-4.599,0.752,0.158
The Wanted,Pop Nostalgia,Glad You Came,61kWJ3sqdJE3MYu0Xk9A0l,198933,0,0.501,-7.028,0.764,0.097
Maddix,Hardwell On Air - Best Of January 2018,The Underground,7Bm5S0VWHNRVgTtDjC87UX,168428,0,0.355,-3.659,0.98,0.707
Ed Sheeran,÷,Shape of You,7qiZfU4dY1lWllzX7mPBI3,233712,89,0.825,-3.183,0.652,0.0931
Jules LeBlanc,Ordinary Girl,Ordinary Girl,3W1uF2c1vGAkZegtxIL42e,211330,1,0.588,-6.134,0.708,0.0849
Daddy Yankee,Barrio Fino (Bonus Track Version),Gasolina,6jEZLz3YpnEBRpVkv35AmP,192600,4,0.857,-6.499,0.801,0.0789
Tan Bionica,Destinologia,La Melodía de Dios,31xVuaxFElzKPIp6Z9HT5N,285306,0,0.67,-4.36,0.912,0.0804
Patrick Doyle,Cinderella,Pumpkin Pursuit,0MwCgxtJB7dp5NTzfsFm6U,148733,0,0.468,-9.861,0.683,0.084
Bars and Melody,Covers,Shape Of You,1DoYhbmLfecvIlGsb8vu78,233305,0,0.721,-7.777,0.639,0.157
Maluma,"Pretty Boy, Dirty Boy",Me Gustas,3ylCAyLobk4Gdf1jTjzVWH,216733,50,0.637,-5.358,0.772,0.182
Jay Wheeler,Platonicos,Para Ti,7HxsUpCCSuP71Et8u6Jz5l,214658,61,0.64,-8.16,0.316,0.34
21 Savage,SAVAGE MODE II,Mr. Right Now (feat. Drake),4Q34FP1AT7GEl9oLgNtiWj,193838,75,0.647,-5.563,0.667,0.133
Zeballos,Viejos Trucos,Viejos Trucos,4jHLFHeuww4uibhRIYpn57,187200,39,0.825,-6.369,0.588,0.111
Maluma,Mala Mía,Mala Mía - Remix,6sAwJPgaSQ9Q4XGnbx1gZb,207142,54,0.697,-5.028,0.772,0.418
Forever in Your Mind,FIYM,Compass,1uAoMCvUUmhTytnxqDvMnF,229480,0,0.681,-7.266,0.618,0.0782
WOS,MIRÁ MAMÁ,MIRÁ MAMÁ,3d1wvsZjykpYZxbIPz91Ou,169536,60,0.529,-7.32,0.622,0.537
Nfasis,Lento,Lento,2g4mmpGFOaVgnZCqpKQDIU,111072,0,0.816,-8.147,0.566,0.245
Fer Palacio,Tragox,Tragox,3KA78983O4H342tEFi4iDH,179790,0,0.793,-6.219,0.703,0.143
Reik,Peligro,Te Fuiste de Aquí,0832pFK9N12P1B0nuaUb2Z,223786,66,0.569,-5.554,0.601,0.111
Jeremy Zucker,Motions,Keep My Head Afloat,2XbcltKrNtMSdVjaoFYVfO,206946,41,0.805,-8.034,0.544,0.049
Bizarrap,YaMeFui,YaMeFui,42ahuAFlYGjIGBpVdHcLij,182594,69,0.785,-4.76,0.644,0.275
UB40,The Very Best Of,Red Red Wine,4uOKFydzAejjSFqYbv1XPt,183733,76,0.857,-8.53,0.468,0.269
ZAYN,Good Years,Good Years,22pBf2FVR5WYMcZ1ROSINP,180120,0,0.638,-5.979,0.411,0.141
Shawn Mendes,If I Can't Have You,If I Can't Have You,6LsAAHotRLMOHfCsSfYCsz,190800,73,0.692,-4.198,0.809,0.147
Olivia Rodrigo,drivers license,drivers license,7lPN2DXiMsVn7XUKtOW1CS,242013,29,0.585,-8.761,0.436,0.105
Miss Bolivia,Se Quema,Se Quema,3tuTHXHFLKekzy0SJRlQ4h,204299,41,0.745,-5.477,0.841,0.152
S Club 7,Pop Nostalgia,Bring It All Back,5a72xRsCcyeds4AQcNlXcH,215400,0,0.675,-4.871,0.898,0.36
Rauw Alejandro,El Efecto,El Efecto,4SJHHpKhcuXwDsCsPqshXj,217142,80,0.849,-4.635,0.781,0.0801
Murcy,Wii Turn Up (Wii Menu Remix),Wii Turn Up (Wii Menu Remix),59OkvZEB9zPsEa6fQL2LlZ,195515,50,0.906,-5.241,0.578,0.0626
Duki,Chico Estrella,Chico Estrella,1VYaM9VSix6jth7nXiHvo2,170309,53,0.718,-4.279,0.725,0.17
La Champions Liga,Primer Tiempo,Besame,6D1e99LA5SFetG87ziSLXN,192092,0,0.742,-4.698,0.748,0.375
Elvis Presley,Elvis 30 #1 Hits,Burning Love,7akmE0AToGj8eLidXVWoI6,176840,51,0.648,-4.551,0.953,0.22
Shawn Mendes,Shawn Mendes,Lost In Japan,6WBTeFDEfAJbaSUUc1V1xQ,201200,0,0.736,-6.782,0.738,0.107
Dean Lewis,A Place We Knew,Half A Man,1ugQtcwmKOXvKAYzhjncmv,179120,78,0.507,-11.575,0.204,0.143
Beret,Mirando a la luna (feat. Reik),Mirando a la luna (feat. Reik),3pgruOfc6P6NtTusfwrVga,186146,55,0.544,-6.401,0.612,0.0973
Piso 21,Piso 21,Tan Sólo en Mi Mente,6Y21uPZXFjf6yxn5BdOLHC,182746,0,0.724,-4.952,0.831,0.128
Sabrina Carpenter,Singular Act II,Exhale,6CagMrZXJUdGGIw6Eaepos,164708,60,0.513,-10.611,0.266,0.123
Brytiago,High,High,6LfwUHqd9XiRKVbmVXqVd0,189466,0,0.817,-3.971,0.693,0.117
Conor Maynard,Covers,Faded,3PfOr0zcqy2aOqHaMxnzbK,157801,52,0.337,-7.39,0.453,0.115
Drake,Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),2SAqBLGA283SUiwJ3xOUVI,261492,81,0.761,-8.871,0.518,0.107
Morat,Sobre El Amor Y Sus Efectos Secundarios... Y Unas Cuantas Cosas Más,Ladrona,6uLrjJN8bxQJjR90KgiMol,256012,0,0.546,-7.218,0.399,0.08
Maluma,"Pretty Boy, Dirty Boy",Sin Contrato,3yHJs5NmQk2ROAWCfjniXV,221053,68,0.748,-3.41,0.866,0.0727
SharaX,I'm Blue,I'm Blue - Undertronic Remix,11AlcxKN4quMuXeiGwGRdJ,276000,45,0.61,-6.627,0.945,0.142
Alan Gomez,Luck Ra | Mission 15,Luck Ra | Mission 15,6CIMoDfTsvFVGhFi3v9Izn,133284,72,0.691,-5.722,0.728,0.171
Lil Nas X,Old Town Road,Old Town Road,53CJANUxooaqGOtdsBTh7O,113013,24,0.908,-6.063,0.517,0.0949
Gutta100,Home Run,Crank,4eHl7rabnv0D2TVfFq5ykc,114219,41,0.879,-8.673,0.497,0.103
Morat,Sobre El Amor Y Sus Efectos Secundarios,Aprender A Quererte,52M5auEmcKuKLJzuwWj5xs,229213,0,0.625,-5.203,0.867,0.218
Ramz,Barking,Barking - Stereo Luchs Remix,1S66sTjtEMo5VbDaf4aRIH,212038,44,0.512,-6.662,0.511,0.112
TINI,Quiero Volver,Love Is Love,5qwxSsbh72XFRt2zTQVtQ6,177613,1,0.697,-3.728,0.741,0.32
HUGEL,WTF (feat. Amber Van Day),WTF (feat. Amber Van Day),0gn93i7HJt0calph67R5Wu,160686,66,0.808,-4.538,0.737,0.704
Juke Ross,GREY,Keep You Dry,6WpuEHo213DdSH99AT68UK,191120,48,0.373,-10.636,0.331,0.103
Residente,Querido Louis (feat. Trooko),Querido Louis (feat. Trooko),5pVXylnrtf2kU8j23zua7j,508235,43,0.457,-3.274,0.903,0.155
Ne-Yo,Pop Nostalgia,So Sick,1ocWi8oo0Ni2oDY6Dvsq6Z,207906,0,0.508,-9.222,0.605,0.155
DJ Kelo,Se Hace la Que Ni Idea,Se Hace la Que Ni Idea,1feXgXvqOuLQy2HkA3usvo,272091,0,0.831,-5.218,0.567,0.0601
Kevo DJ,"Marcando Otro Nivel, Vol. 2",Mujer Yo Te Amo,0KmXL1fXVS2vNNuKT0SQO7,170423,0,0.87,-6.735,0.553,0.0945
froy,sideswipe,sideswipe,5FPPFcKV6g1dGH8hluoRZM,151682,0,0.624,-6.467,0.716,0.0548
Lauv,~how i'm feeling~,Julia,4Gyo5XZzmZawnpqaRRedKu,218000,1,0.458,-14.575,0.13,0.164
Lizzo,Cuz I Love You,Truth Hurts,5qmq61DAAOUaW8AUo8xKhh,173325,63,0.715,-3.046,0.624,0.123
El Guachoon,Fiestero Hasta Que Me Muera,Fiestero Hasta Que Me Muera,64KezBDESWoqJEVhabHXXT,156395,0,0.833,-3.848,0.81,0.3
Miley Cyrus,Pop Nostalgia,Party In The U.S.A.,1odmvJbNdn9PQPZOQoMlRc,203760,0,0.471,-6.729,0.651,0.0845
Reik,Des/Amor,Ya Me Enteré (feat. Nicky Jam) - Urban Version,2SSYqDX8KTgy01NlqtUo0F,219226,59,0.768,-6.308,0.742,0.14
Piso 21,Piso 21,Como Has Hecho Tú,2AHQBq51AobEmIcKT5W2wl,225586,0,0.728,-5.408,0.519,0.099
Maddix,Hardwell On Air - Best Of January 2018,Trabanca,6TltHkyiDz6yahYiaXUdZk,185915,0,0.639,-5.686,0.914,0.542
Morat,Balas Perdidas,Cuando El Amor Se Escapa,7ad3XBdqiGoGIuJ836YWr5,176121,64,0.665,-6.365,0.631,0.305
Pitbull,I Am Armando (Armando Reloaded),Maldito Alcohol,0wkDejER7XronJnXzY98w4,201320,0,0.918,-10.715,0.434,0.0634
Kygo,Higher Love,Higher Love,6oJ6le65B3SEqPwMRNXWjY,228267,78,0.693,-7.159,0.678,0.101
Jacob Sartorius,Hit Me Back feat. Blackbear,Hit Me Back feat. Blackbear,3glN1vQFIxAOqyQCmmuce2,157459,34,0.786,-4.715,0.643,0.0586
Noah Kahan,Young Blood,Young Blood,20OrSCxQNhfAtiWtbLn3hf,208853,0,0.569,-8.27,0.464,0.152
Koino Yokan,No Es Cuestión de Tiempo,No Es Cuestión de Tiempo,4iyrvVIHo1j07Ye1ahU0V9,156510,27,0.603,-11.244,0.247,0.112
Yera,Mejores Amigos,Mejores Amigos,7tQ24skemknA6PPh6gwFi1,205369,69,0.624,-6.965,0.74,0.103
Fer Palacio,Comerte Toa,Comerte Toa,0DdZyr5wa5tUrEyXJDYCJ3,153612,41,0.775,-6.486,0.823,0.0919
WOS,CARAVANA,OKUPA,25NPeIjHjQGvyp4D52Tji2,143000,71,0.763,-3.289,0.881,0.257
Majo Cardozo,Go! Vive A Tu Manera (Soundtrack from the Netflix Original Series),Cheerleaders (Llegó la hora),3mRtmUItZhe4OHO5a6H7Bo,54545,40,0.812,-7.058,0.745,0.0533
Thomas Headon,Nobody Has To Know,Nobody Has To Know,2fQE3IKIgFAuUsuD4rWvjq,186417,41,0.606,-4.228,0.848,0.318
Tiësto,House Music 2021,The Business,2HJ2oo9g2rBrdIB5C2B4PQ,164000,29,0.798,-7.079,0.62,0.112
Bruno Mars,Doo-Wops & Hooligans,Our First Time,4LjkHlY5qDz0hhFJJH5M7a,243004,54,0.709,-8.267,0.45,0.241
Shawn Mendes,Illuminate,No Promises,3gnDoaJUgD9Bblzld77Kcp,166053,57,0.619,-6.763,0.621,0.188
Miley Cyrus,The Time Of Our Lives,The Climb,5x5JM1BSB6vollcIzDocqT,234520,77,0.336,-6.354,0.602,0.141
TINI,Quiero Volver,Quiero Volver,5NrIX1ozc9LGt19ISgPDIY,183960,6,0.672,-4.028,0.83,0.0751
Cheat Codes,Highway,Highway,4rhdtzBmrrDxYi35yQDpzF,221320,45,0.625,-4.314,0.573,0.27
Bad Gyal,Real G,Real G,6WU2eYUtOL91iROonROPyh,191693,67,0.662,-5.854,0.828,0.423
Randy Newman,Disney-Pixar All Time Favorites,We Belong Together,6QWHAk3UM2JCOkgmOYykgq,243133,0,0.59,-7.777,0.783,0.0791
Agustín Casanova,Bailoteame,Bailoteame,1cAp3wDxs36KqES02TU2EZ,227546,32,0.756,-3.813,0.839,0.104
Marshmello,Silence,Silence,7vGuf3Y35N4wmASOKLUVVU,180822,82,0.52,-3.093,0.761,0.17
TINI,22,22,07L6tEZIfCX3GZAWCpGj0e,159187,11,0.704,-4.705,0.643,0.0895
Jules LeBlanc,Photograph,Photograph,01CT2r5NLfYvtJHBFWfsXB,201432,39,0.641,-9.87,0.512,0.109
Farruko,La Tóxica,La Tóxica,15OjBeqNX3bShsGYQbteRv,180520,68,0.659,-4.107,0.701,0.0866
Eladio Carrion,Nota,Nota,2rm9Jixn9sLzTM6PF8u8AH,159482,72,0.7,-5.563,0.545,0.111
Benjamín Amadeo,Vida Lejana,Mundos Paralelos,0iIYv7v0ooV5nzx44qkdfh,212706,24,0.646,-5.88,0.755,0.0486
Shawn Mendes,Illuminate,Honest,5MSBETwEBIMwv5bmWSGmO8,199186,0,0.818,-6.288,0.599,0.0702
Piso 21,Ubuntu,Adrenalina (feat. Maikel Delacalle),1XOOL9ZGgMOzi1BjY1ZLoD,201115,37,0.7,-8.786,0.579,0.107
J Balvin,Vibras,En Mí,2YSi7TDMnNCDzlN8VMH4kt,195586,46,0.819,-7.807,0.55,0.32
Chema Rivas,Entre Tú y Yo,Entre Tú y Yo,1nxlRYbM2Ral4im0LExtZY,224000,0,0.854,-5.206,0.669,0.221
Bad Bunny,YHLQMDLG,Si Veo a Tu Mamá,41wtwzCZkXwpnakmwJ239F,170971,81,0.9,-5.313,0.603,0.134
Piso 21,Piso 21,Ángel Mortal,6TyPFQBu0lYKHUDpX5FN7S,192733,0,0.749,-4.976,0.614,0.154
Etham,Before I Lose My Mind,Before I Lose My Mind - Stripped,2UTHTASTtmJXiBUmSIXERT,226646,54,0.635,-11.141,0.247,0.111
Conan Gray,Overdrive,Overdrive,3QyoC6OvQUmpQwQZ18iaTs,183070,69,0.568,-6.28,0.788,0.141
Bizarrap,"Nicky Jam: Bzrp Music Sessions, Vol. 41","Nicky Jam: Bzrp Music Sessions, Vol. 41",03LfOYi0icz4souspZVVhq,158086,70,0.627,-3.167,0.849,0.145
Nessa Barrett,die first,die first,21szgNA72iLwvBxHQLgwBh,177108,70,0.444,-6.727,0.669,0.124
Maluma,F.A.M.E.,Corazón (feat. Nego do Borel),5cepAtqnEQ6yVG6088zMMu,184720,73,0.722,-6.073,0.738,0.198
Morat,Balas Perdidas,Mi Suerte,2kVtMvrlcK5SRxZvdHgTzn,213271,72,0.645,-5.05,0.662,0.107
Juanse Laverde,Como Mirarte,Como Mirarte,6rTPGpRB9jbTo9FPlmR6J7,222214,0,0.27,-20.055,0.0946,0.194
Trinidad Cardona,Dinero,Dinero,3ggtU1ZOKO8ZNiqPNyXGcm,160880,71,0.708,-4.687,0.782,0.107
Alexia Bosch,Rebel Soul,Rebel Soul,6osr9NvHszuMCe75vJ2uq6,207658,18,0.65,-4.57,0.841,0.0853
Maluma,Magia,Farandulera,5Ik0tiwFixQSIkEmRKdHQb,167040,35,0.809,-3.8,0.828,0.103
WOS,ARRANCARMELO,ARRANCARMELO,2x8oBuYaObjqHqgGuIUZ0b,183547,80,0.654,-7.358,0.354,0.134
VI-EM,Canta,Piel Canela,0aUJQ63XV4zKamEDK9biaE,206160,0,0.744,-4.13,0.877,0.139
Camila Cabello,Camila,Something's Gotta Give,7IL3UOlcJ6nmcCMwpnlfcA,236360,61,0.545,-4.6,0.458,0.118
Leyla Blue,What A Shame,What A Shame,7FGIEAVXfegxngH9Jg6VwA,177200,70,0.699,-7.828,0.463,0.0803
Alan Walker,All Falls Down (feat. Juliander),All Falls Down (feat. Juliander),5yFSF6qQA1rcLsQRnBsZgb,199111,65,0.658,-4.407,0.678,0.361
Morat,Punto Y Aparte,Punto Y Aparte,6RiV6DnCbfc0b2KbNvumdP,210048,60,0.603,-5.748,0.742,0.102
Alex & Sierra,It's About Us,Little Do You Know,1almCHdsfikRPfVB9VrEdT,185200,76,0.5,-8.554,0.292,0.188
Benjamín Amadeo,Vida Lejana,Volaré,34mvkVskpYxe7CfkEs3XCY,206013,55,0.63,-5.8,0.713,0.185
Bob Dylan,The Freewheelin' Bob Dylan,Blowin' in the Wind,18GiV1BaXzPVYpp9rmOg0E,165426,71,0.38,-20.567,0.0993,0.0605
Brock Ansiolitiko,Anatomía del sentimiento,Pregunta y respuesta,6PZDodrOGSwTAKAYL0tsU0,204000,52,0.635,-18.782,0.29,0.111
J Balvin,Vibras,Dónde Estarás,1ZxJkG775oka5RsH3Yuwv3,191546,45,0.832,-7.588,0.76,0.0776
JP Cooper,Raised Under Grey Skies,All This Love,10unIjOu5Jurco3SDbV4HZ,193597,58,0.621,-7.056,0.524,0.0925
Charlie Puth,Voicenotes,Patient,2ZrHbO88rM6Ijeg0aJmSzl,190533,60,0.675,-6.266,0.604,0.111
Bars and Melody,Covers Part II,Fetish,4gP4mQIosjoqgW33N8XGPI,185905,0,0.783,-10.555,0.532,0.213
Shakira,Clandestino,Clandestino,7DrluKkTviBwCc8AV3VGmf,231920,70,0.766,-4.126,0.822,0.349
Anuel AA,23 Preguntas,23 Preguntas,5ANkjNH7elrxzggidjnH9v,251221,75,0.777,-6.234,0.594,0.103
Radiohead,The Best Of,Creep,1ytTeSRAU6IRo2itVDwtPv,238640,0,0.515,-9.935,0.43,0.129
Queen,A Day At The Races,Somebody To Love - Remastered 2011,3vCHmbyOgc6pgwLUWfU4pF,296480,0,0.461,-6.958,0.69,0.113
Coro Pascua Joven San Isidro,Alimento que da vida,Vida en abundancia,7oMgpX0X6TnxXdADuAz7Sc,318432,45,0.455,-10.596,0.18,0.108
Angela Torres,Simona (Music from the TV Series),Simona va,3AXG0TRkkwDF79RqrHBOIN,219237,23,0.712,-5.962,0.732,0.179
5 Seconds of Summer,5 Seconds Of Summer,She Looks So Perfect,1CQ2cMfrmFM1YdfmjENKVE,202496,76,0.494,-4.237,0.951,0.327
Harry Styles,Harry Styles,Sweet Creature,5kRPPEWFJIMox5qIkQkiz5,224866,77,0.427,-8.541,0.262,0.068
Rodrigo,Rodrigo - El potro,Ocho cuarenta,2wcIn5fYUBBdbuqRRJDWRD,356626,46,0.599,-6.685,0.81,0.326
Lola Indigo,EL TONTO,EL TONTO,0OqoRBKlvRZarXZqE7AH7z,188087,77,0.801,-5.369,0.801,0.134
Jorge Drexler,Salvavidas de hielo,Asilo (feat. Mon Laferte),41gpbNDcsSh4r8YgVMbQqh,183880,59,0.502,-9.988,0.239,0.108
Emilia,Tú crees en mí?,la balada,5hgjF68xugLDOyLSjfe8QN,165959,58,0.687,-5.548,0.352,0.0784
Shawn Mendes,Live At Madison Square Garden,Lights On - Live,6bLzE8Z6nkJzY5bbysR3QT,272003,0,0.567,-6.616,0.832,0.969
PRETTYMUCH,Would You Mind,Would You Mind,4vlL7HTI5eVGBYOb1w7Goi,179689,52,0.645,-4.929,0.753,0.0685
La Champions Liga,Cumbia villera - La Champions Liga,Tu ingratitud,4SyvdhZrIpxkiY6IhiABzT,200266,14,0.645,-7.004,0.464,0.213
Bazzi,COSMIC,Mine,7uzmGiiJyRfuViKKK3lVmR,131064,76,0.71,-3.874,0.789,0.451
Shawn Mendes,Handwritten,Never Be Alone,6wQSrFnJYm3evLsavFeCVT,215813,0,0.376,-6.927,0.466,0.0781
Tom Misch,Geography,Movie,6pxElwU80zhjbCC77Vn8EI,357357,4,0.785,-11.446,0.379,0.267
Shawn Mendes,Illuminate,Mercy - Acoustic,0uZnF1sn2IcNCvnyAIKNMQ,219160,66,0.458,-6.651,0.347,0.11
Duki,Súper Sangre Joven,Me Gusta Lo Simple,3VJSv1RoYiCY4ECGyDO7ry,196626,65,0.749,-5.827,0.721,0.0849
Ed Sheeran,÷,Galway Girl,0afhq8XCExXpqazXczTSve,170826,81,0.624,-3.374,0.876,0.327
De La Ghetto,Todo El Amor (feat. Maluma & Wisin),Todo El Amor (feat. Maluma & Wisin),4LQL3TMYtU7J8xBUhyjJxQ,213898,41,0.747,-2.925,0.873,0.0915
Damas Gratis,Operacion Damas Gratis,Alza las manos,5x5p0KnLpo4risHjqRjD1o,215186,38,0.781,-2.461,0.874,0.0612
Camila Cabello,Camila,Real Friends,3iq9nhbI8fcnNamxMft1uv,214386,58,0.726,-8.677,0.304,0.0853
Galantis,The Aviary,Hey Alligator,1wMgSz5vW6txvc0RkbsvSY,209173,38,0.697,-3.467,0.774,0.6
ROSALÍA,El Mal Querer,MALAMENTE - Cap.1: Augurio,1B0BQaSRHxhI0AUlItY3LK,150027,71,0.893,-4.779,0.482,0.0752
Ariana Grande,no tears left to cry,no tears left to cry,5SxkdsY1ufZzoq9iXceLw9,205946,1,0.703,-5.482,0.696,0.274
Patrick Doyle,Cinderella,Pumpkins and Mice,2cERBKRW7WHtDz4OxSmpYr,272720,0,0.17,-18.138,0.0839,0.0983
P!nk,Beautiful Trauma,What About Us,0Qh38w01QRXK6KHIv0e3hb,269600,78,0.491,-6.177,0.588,0.0906
Intoxicados,Otro Día en el Planeta Tierra,Nunca quise,0ZAJ660VP57lLK4U7NlGOy,260371,69,0.709,-6.3,0.787,0.149
Nick Jonas,Camp Rock 2: The Final Jam,Introducing Me,0sNyGfSEa20ExLJLZmxSLQ,186893,0,0.513,-6.049,0.496,0.106
Pia Mia,Pop Nostalgia,Do It Again,4J2CwMJodYDQaOJYpP7GWw,208746,0,0.714,-8.701,0.495,0.0916
Weezer,Disney-Pixar All Time Favorites,You Might Think,4FsjTCeyCnHxC0bWJvSD2W,186186,0,0.716,-6.848,0.773,0.115
Valen,Verano,Verano,5NgHXu1HYcOFRcYpsrs6cT,185170,50,0.811,-2.721,0.806,0.128
Daddy Yankee,Dura,Dura,2j2fIJGh4PMdXt9ULI5Tlc,200480,0,0.786,-3.468,0.846,0.413
Morat,Balas Perdidas,Punto Y Aparte,6z1wOs7wdx5HSn6PMDoc4s,211045,62,0.612,-5.503,0.748,0.115
James TW,Suitcase,Suitcase,5HlFO9E6TgsCpJWVjguZDl,214746,0,0.669,-8.724,0.396,0.0913
Roddy Ricch,Feed Tha Streets II,Every Season,1ttPzkTSpQUFcEGx8bjerL,214375,66,0.936,-5.47,0.704,0.104
Paul Anka,"Classic Songs, My Way",Put Your Head On My Shoulder,1fVoXUg4WsvPAnc1pCssbg,159666,0,0.588,-7.427,0.502,0.297
Cruzando El Charco,A Mil,Viejo,2zelxGjN9WAtjWyOZy2JyX,238986,0,0.674,-9.846,0.679,0.297
Danny Ocean,@dannocean,Fuera del mercado,1UdzJEpgJxtuXAlCOvD4S0,159849,82,0.453,-5.649,0.673,0.131
Super Yei,Eternity,Candela,1bra22ihn1UyVyilRRcpy2,262400,61,0.746,-3.742,0.851,0.286
Fer Palacio,Chinax,Chinax,6CRs2uNFau0JRFOYzK7BKt,349231,0,0.8,-5.432,0.579,0.0539
Phillip Phillips,The World From The Side Of The Moon,Home,1J6bub4kiTe4h0RCo9IszE,210173,3,0.606,-6.04,0.826,0.117
Rex Orange County,Best Friend,Best Friend,47Bg6IrMed1GPbxRgwH2aC,262231,8,0.575,-5.247,0.714,0.115
Los Rodriguez,"Palabras más, palabras menos",Para no olvidar,1ZGs4W7LBJy68hRPTsvMFc,234813,67,0.593,-3.696,0.926,0.207
Kenny Loggins,The Essential Kenny Loggins,"Footloose - From ""Footloose"" Soundtrack",4YR6Dextuoc3I8nJ0XgzKI,226293,69,0.564,-5.39,0.911,0.118
Patrick Doyle,Cinderella,Ella and Kit,0NjHR231QFSbaNF9MdmzE3,131720,0,0.109,-39.019,0.00235,0.0603
DJ Alex,Barrio Prendido,Barrio Prendido - Remix,3xmGbDqvhgv3D1vsAcISJK,208806,37,0.8,-7.683,0.588,0.0474
Alec Benjamin,I Built A Friend (2020),I Built A Friend (2020),68XhCrBajUR64h6wv4eYYW,176693,62,0.6,-8.284,0.282,0.163
Maluma,HP,HP,31UjYv5vLsDkzchJOtUMtW,184435,0,0.837,-3.157,0.791,0.188
Maluma,F.A.M.E.,El Préstamo,2XVilv6s9GETnw9PG4T9Mz,219600,65,0.74,-3.647,0.74,0.107
KHEA,Te Necesito,Te Necesito,74UFJflGMdA46TltO7XPSB,197960,66,0.705,-3.439,0.598,0.0783
Los Auténticos Decadentes,El Milagro Argentino,Loco (Tu Forma De Ser),3ydweVPwq9PCEVJ8WwqT6u,313000,72,0.742,-7.596,0.61,0.0493
Miley Cyrus,Younger Now,Bad Mood,6x6cpNDnIpqtaNcXIcGkUs,179120,51,0.562,-5.285,0.684,0.133
